,x,y,z,label
484607,-218103,0.950062543,-0.354324385,Regular
71032,195472,-0.690840203,1.018831056,Regular
446628,-180124,2.816768689,1.49945008,Regular
486363,-219859,-1.35875276,0.432806462,Regular
55897,210607,0.590831508,-0.722324631,Regular
275021,-8517,-0.866980329,0.16639217,Regular
264831,1673,2.440565308,1.119532626,Regular
136349,130155,0.59190693,-0.717538274,Regular
100272,166232,-0.406363811,1.192691739,Regular
210613,55891,0.558780045,-0.751270339,Regular
458266,-191762,-1.114481752,0.144581973,Regular
404235,-137731,0.488957304,-0.816566526,Regular
282320,-15816,0.826522629,-0.482358627,Regular
246638,19866,1.853084671,3.378789272,Regular
392832,-126328,-1.443533016,0.045027451,Regular
287019,-20515,-0.243653995,-1.554996736,Regular
381319,-114815,0.644151357,-0.66659666,Regular
90728,175776,-0.534058363,1.059601137,Regular
417733,-151229,-1.100050574,0.453175305,Regular
499399,-232895,0.292557701,-1.018805155,Regular
311220,-44716,0.210858961,-1.095149575,Regular
139367,127137,-0.609479449,0.766188105,Regular
343464,-76960,0.367388597,-0.950710709,Regular
344318,-77814,-0.669498696,1.04696753,Regular
290576,-24072,-0.577914682,1.119859077,Regular
167324,99180,-0.710776377,0.887108738,Regular
518341,-251837,2.187750323,0.881984863,Regular
355151,-88647,0.81581094,-0.49871752,Regular
22765,243739,0.879569478,-0.439822752,Regular
290955,-24451,0.466405777,-0.841845009,Regular
513694,-247190,-1.357730716,0.10574425,Regular
310768,-44264,0.290191909,-1.021227078,Regular
166345,100159,0.213149241,-1.095712766,Regular
279767,-13263,0.074626364,-1.233213597,Regular
71723,194781,-1.387304373,0.274485497,Regular
104458,162046,-0.12656231,1.318177716,Regular
330405,-63901,0.508763063,-0.798190103,Regular
13849,252655,0.813550509,-0.498284947,Regular
102325,164179,0.29323323,-1.017563551,Regular
334948,-68444,-0.039476409,-1.345851385,Regular
423823,-157319,0.185513046,-1.128370102,Regular
147148,119356,-0.638101885,-0.152802235,Regular
524432,-257928,0.607782797,2.430549612,Regular
316221,-49717,-0.83215966,1.179099174,Regular
387596,-121092,0.904165584,-0.412439768,Regular
276357,-9853,-0.062490317,1.964427129,Regular
367015,-100511,-1.631898898,0.333138271,Regular
2142,264362,-2.105288666,-1.24662071,Regular
520700,-254196,-0.458410163,0.46880994,Regular
163974,102530,-1.200144584,0.547444764,Regular
469821,-203317,0.376066874,1.63377816,Regular
491453,-224949,-0.281370242,-1.595052429,Regular
220797,45707,0.910094359,-0.405556293,Regular
226947,39557,-0.270674638,1.452812396,Regular
64498,202006,0.146341112,-1.17454634,Regular
9971,256533,-1.52874306,0.278682096,Regular
400208,-133704,-0.756618783,0.762208017,Regular
203785,62719,-0.969735449,-0.380877212,Regular
512223,-245719,0.431489477,-0.870924031,Regular
193998,72506,-1.500545907,0.230086033,Regular
401722,-135218,-1.208155804,0.631796921,Regular
446423,-179919,0.217075696,-1.100597123,Regular
278045,-11541,-0.36626217,1.332880233,Regular
374138,-107634,-0.333527553,0.814695033,Regular
222492,44012,1.4505212,0.129833185,Regular
65899,200605,-1.307942174,0.627187413,Regular
398708,-132204,2.278062976,0.961022338,Regular
421310,-154806,0.093651248,-1.218646155,Regular
255748,10756,0.155744487,1.383919926,Regular
289319,-22815,-1.011618895,-0.038818348,Regular
258194,8310,-0.234953897,-1.551931791,Regular
328943,-62439,-0.461518896,-1.767197683,Regular
326735,-60231,0.648392803,-0.659955847,Regular
485461,-218957,-1.031674431,0.321993007,Regular
254966,11538,-1.757798851,-0.052429367,Regular
141729,124775,0.295868544,-1.014957649,Regular
66091,200413,-2.094516151,-0.100010455,Regular
358481,-91977,0.05565906,-1.258927637,Regular
203276,63228,-0.217967024,1.237128844,Regular
375874,-109370,-1.395824522,-0.660728665,Regular
501744,-235240,1.439948549,2.876917992,Regular
392534,-126030,0.72154615,-0.595121957,Regular
143529,122975,0.979223156,-0.332029099,Regular
167025,99479,0.306745279,-1.011217786,Regular
13682,252822,0.642868303,-0.670467607,Regular
442592,-176088,0.707029053,-0.610020454,Regular
194158,72346,0.1395358,-1.177755138,Regular
128919,137585,-0.815779547,0.532934886,Regular
507353,-240849,-1.05194358,0.788051095,Regular
2619,263885,0.559256722,-0.759181553,Regular
281609,-15105,0.560295752,-0.759157126,Regular
426926,-160422,-1.04294352,0.518247178,Regular
63885,202619,1.066580415,-0.254008058,Regular
201730,64774,-0.486245188,0.876147262,Regular
315104,-48600,0.520242872,-0.797288684,Regular
262257,4247,0.584931774,-0.72419864,Regular
312260,-45756,0.318849643,-1.001000347,Regular
419132,-152628,0.603194095,-0.709261221,Regular
369973,-103469,1.483401947,0.168043668,Regular
363863,-97359,0.917469386,-0.387508181,Regular
508720,-242216,0.780532835,-0.522276453,Regular
252423,14081,2.049619864,0.728080597,Regular
21918,244586,-1.306749567,0.366793518,Regular
295402,-28898,-2.577832573,-0.856047141,Regular
173241,93263,-0.894235306,0.615300479,Regular
307111,-40607,0.524513499,-0.788912718,Regular
239816,26688,-0.170563716,1.294768517,Regular
338264,-71760,0.915802087,2.794322862,Regular
265903,601,-0.696149444,0.015530403,Regular
506699,-240195,0.090091141,-1.218240641,Regular
409719,-143215,-0.114828805,1.233253016,Regular
239352,27152,-1.572294835,-0.336048887,Regular
183624,82880,-0.028898469,-1.348401346,Regular
184074,82430,-1.206130904,0.506612166,Regular
478680,-212176,0.091475583,1.449756624,Regular
76453,190051,0.769004754,-0.544053465,Regular
148660,117844,0.159617257,-1.149922694,Regular
296114,-29610,-0.119308147,-1.42644631,Regular
85331,181173,0.547037808,-0.774814354,Regular
440486,-173982,0.087508078,2.044947583,Regular
383573,-117069,0.262692605,-1.04737248,Regular
245225,21279,-0.953001829,0.627889267,Regular
84919,181585,0.031240086,-1.286122563,Regular
4291,262213,1.295339368,-0.026520848,Regular
272483,-5979,0.593930867,2.283785745,Regular
425696,-159192,-0.564986311,-1.869239134,Regular
125654,140850,0.443600873,1.907774471,Regular
378854,-112350,1.134860716,-0.172363536,Regular
500356,-233852,-0.188200829,1.690891211,Regular
143341,123163,-0.479069685,-1.798791766,Regular
227601,38903,1.525207433,0.20438429,Regular
174804,91700,-0.483905906,1.083749516,Regular
35922,230582,0.248642949,-1.063577303,Regular
116137,150367,0.916151864,-0.406321517,Regular
509953,-243449,0.298184418,-1.014100011,Regular
236734,29770,0.671617653,-0.639398373,Regular
114723,151781,-1.230346687,0.717878198,Regular
110549,155955,-1.283992966,-0.204271401,Regular
446587,-180083,0.254127702,-1.052634936,Regular
525970,-259466,-0.780584923,0.730096816,Regular
337717,-71213,0.612258681,1.983045674,Regular
25215,241289,0.220098088,-1.099887902,Regular
499508,-233004,-0.421270498,1.227696157,Regular
398916,-132412,0.317928435,0.418006552,Regular
278283,-11779,-0.332274219,1.283337467,Regular
147997,118507,1.209881966,-0.100976572,Regular
79826,186678,-0.507078446,0.94984915,Regular
65628,200876,0.570490191,-0.740507089,Regular
376669,-110165,1.668492265,0.361798549,Regular
489251,-222747,1.239969193,-0.074434227,Regular
516504,-250000,1.703335021,0.390560147,Regular
180328,86176,-0.675008498,0.92702595,Regular
299934,-33430,1.282803149,-0.035478016,Regular
22709,243795,0.923070442,-0.399997697,Regular
120945,145559,-1.287122468,0.263840895,Regular
143086,123418,-1.006991924,-0.331277397,Regular
188365,78139,0.354375008,-0.963809338,Regular
413398,-146894,-0.793116056,0.818652527,Regular
10970,255534,1.7227609,0.402688354,Regular
162703,103801,0.655689142,-0.655042988,Regular
47733,218771,-0.348944735,0.90898886,Regular
450584,-184080,-0.516643548,0.815317854,Regular
381568,-115064,-0.183038562,1.465491015,Regular
426913,-160409,-0.854592439,0.061352374,Regular
384468,-117964,-0.002039532,1.715654544,Regular
434034,-167530,1.016601854,-0.294366302,Regular
337416,-70912,0.319428624,-0.990694086,Regular
238845,27659,1.21291336,2.62227177,Regular
422191,-155687,1.210445467,-0.095885622,Regular
297090,-30586,0.558908822,-0.749334814,Regular
40278,226226,0.021345413,-1.291914046,Regular
501923,-235419,3.766033356,2.453501077,Regular
437629,-171125,-1.551857828,0.375806578,Regular
412962,-146458,0.652521033,-0.66628324,Regular
418778,-152274,0.272333551,-1.040839363,Regular
431223,-164719,-0.165697578,-1.478168136,Regular
186892,79612,0.532718386,-0.784861275,Regular
324354,-57850,0.588410707,-0.725597812,Regular
388538,-122034,0.090749143,-1.212999018,Regular
443136,-176632,-0.917123778,0.905623434,Regular
195272,71232,-1.455110783,-0.095146396,Regular
51979,214525,-0.756760681,0.725234825,Regular
32744,233760,-0.050482706,-1.362100842,Regular
293891,-27387,-1.742133138,-0.391546143,Regular
398757,-132253,-1.256603372,-0.161625019,Regular
139504,127000,-0.76103513,1.039094093,Regular
408962,-142458,-1.394073323,0.420529035,Regular
30800,235704,0.346882578,-0.973448121,Regular
422480,-155976,-1.283311823,-0.123755919,Regular
504247,-237743,0.443055932,-0.858201828,Regular
314667,-48163,-1.809575194,0.22603549,Regular
106249,160255,1.155644739,-0.158272651,Regular
257809,8695,-1.287584765,0.078406674,Regular
232494,34010,0.92110498,-0.388518124,Regular
489982,-223478,1.344242064,0.032772656,Regular
126488,140016,-0.295118268,-1.605215148,Regular
322991,-56487,0.822328574,-0.49216853,Regular
229572,36932,0.477562767,-0.832699839,Regular
207879,58625,0.846042243,-0.466692076,Regular
386837,-120333,-0.216670914,0.722286649,Regular
141047,125457,1.015832662,-0.302020194,Regular
170491,96013,2.072378122,0.755614856,Regular
532415,-265911,-1.234818109,0.500903415,Regular
232573,33931,1.187453738,-0.129035282,Regular
234707,31797,-0.022250363,1.417940486,Regular
337537,-71033,-1.515491734,0.23581676,Regular
384960,-118456,0.99599623,-0.31362621,Regular
222157,44347,0.171662641,-1.137695482,Regular
411184,-144680,-0.445270076,-1.750281163,Regular
210992,55512,-1.330693774,0.573447606,Regular
167461,99043,0.453444329,-0.856666155,Regular
320782,-54278,1.108253294,-0.206178603,Regular
330276,-63772,-1.801572314,-0.118235954,Regular
51301,215203,-1.727779985,-0.11346745,Regular
212181,54323,-0.016567422,1.597874291,Regular
46381,220123,-0.694927781,0.71233508,Regular
308595,-42091,-0.826458383,0.499297424,Regular
394408,-127904,1.108893809,-0.196809385,Regular
430224,-163720,-0.163917069,1.354006442,Regular
505993,-239489,0.582984639,-0.728275553,Regular
68824,197680,0.839835721,-0.473202551,Regular
279283,-12779,0.997299598,-0.31750053,Regular
179528,86976,2.074814786,0.757358201,Regular
60769,205735,0.642788862,-0.671166848,Regular
137672,128832,-0.542981275,1.239799583,Regular
335132,-68628,-0.700474226,0.939037796,Regular
102992,163512,-1.375237322,0.026477251,Regular
39098,227406,-1.068898621,0.488839228,Regular
399005,-132501,-0.540715881,1.231790504,Regular
295611,-29107,-1.664705626,-1.122328374,Regular
226694,39810,0.290450826,-1.019348415,Regular
463431,-196927,0.601753409,-0.707037195,Regular
226620,39884,-0.580284114,0.649030751,Regular
41975,224529,1.237377581,-0.074205709,Regular
206813,59691,0.768976632,-0.543253772,Regular
399264,-132760,2.190892425,0.88378565,Regular
122538,143966,-0.721908076,0.992866802,Regular
478138,-211634,-0.404829243,1.193204449,Regular
444946,-178442,-1.082008116,0.808641592,Regular
297103,-30599,0.196779048,-1.119476292,Regular
419275,-152771,-1.613195585,-0.099039051,Regular
490079,-223575,0.348482167,-0.959189444,Regular
298692,-32188,0.371796438,-0.938326436,Regular
482983,-216479,-0.70163729,0.625911842,Regular
62811,203693,0.541055701,1.632553041,Regular
483748,-217244,-0.72993185,0.667062965,Regular
372319,-105815,-0.831995024,0.529090842,Regular
277280,-10776,-0.813245121,0.436344982,Regular
212345,54159,0.605738377,-0.711979532,Regular
112229,154275,-0.543691067,1.050142057,Regular
23644,242860,1.883989374,3.380169473,Regular
412466,-145962,0.694301454,-0.612483702,Regular
123115,143389,-0.483197209,1.229840044,Regular
171152,95352,2.067494632,0.753980004,Regular
444896,-178392,0.515896318,1.950282744,Regular
519701,-253197,0.544514003,-0.762875092,Regular
132367,134137,2.183163468,3.328006995,Regular
33740,232764,-1.338483279,0.251556179,Regular
374048,-107544,0.673509408,-0.641026666,Regular
505306,-238802,0.6739601,-0.632660967,Regular
406019,-139515,-0.093085811,0.452392444,Regular
470723,-204219,-0.028013169,-1.340548137,Regular
475738,-209234,0.374251445,-0.938764656,Regular
427433,-160929,-1.790607976,-0.331104891,Regular
503446,-236942,-1.068212513,0.086266222,Regular
113928,152576,-0.944998871,0.952420591,Regular
448665,-182161,0.287997733,-1.018481757,Regular
463566,-197062,-0.066544002,-1.370173262,Regular
165980,100524,0.378039346,-0.936941301,Regular
25508,240996,-1.211176272,0.759171982,Regular
370001,-103497,0.825983626,-0.479826496,Regular
71269,195235,-0.376918339,1.229701,Regular
381896,-115392,-0.312094485,1.139994207,Regular
328828,-62324,-0.678092112,0.804541074,Regular
320364,-53860,2.067314189,0.752959416,Regular
138090,128414,0.440848005,-0.869279979,Regular
192112,74392,-0.620029288,1.289768754,Regular
218225,48279,0.004166805,-1.305717537,Regular
345505,-79001,-1.496247075,-0.138435879,Regular
326337,-59833,-0.8097774,-2.1278612,Regular
288429,-21925,-1.317722494,0.398433326,Regular
248431,18073,0.534967758,-0.777735465,Regular
90414,176090,-0.404014062,1.202123132,Regular
228732,37772,-0.29435279,1.254085469,Regular
532822,-266318,-0.087044016,1.577763094,Regular
113378,153126,-1.461570626,0.224777649,Regular
227063,39441,1.206185644,-0.104347968,Regular
243242,23262,-1.635904195,0.062023532,Regular
52974,213530,-0.876844724,0.609633757,Regular
86431,180073,0.976754617,2.89103049,Regular
353493,-86989,0.240162791,-1.070122045,Regular
500928,-234424,0.662561842,-0.649707751,Regular
454150,-187646,2.40549779,1.089261043,Regular
251067,15437,-1.303670614,-0.023550268,Regular
345954,-79450,3.27726385,1.961060436,Regular
322981,-56477,-1.228496414,0.662844872,Regular
101670,164834,-1.371827958,0.306969746,Regular
140375,126129,-1.50613999,0.380613577,Regular
57492,209012,0.840344681,-0.472389508,Regular
45395,221109,-1.707303178,0.101905849,Regular
146204,120300,1.035990234,2.535327316,Regular
35110,231394,-0.18330876,-1.502118251,Regular
160578,105926,2.417206267,1.099202639,Regular
164799,101705,1.124482821,-0.198305409,Regular
225749,40755,-0.201251648,0.798124974,Regular
405344,-138840,0.105926607,-1.206597977,Regular
355703,-89199,1.81776615,0.498444385,Regular
253276,13228,0.143619875,-1.164543233,Regular
234287,32217,0.756325865,-0.560610168,Regular
40391,226113,1.658272267,0.344738411,Regular
380303,-113799,0.046001054,1.570283699,Regular
213537,52967,0.216342906,1.027360369,Regular
243688,22816,-1.040837324,0.41578647,Regular
489519,-223015,-1.546989749,-0.746089562,Regular
178563,87941,1.151189177,-0.158740479,Regular
418213,-151709,-0.812056051,0.886867819,Regular
356894,-90390,0.654916231,-0.663956766,Regular
483278,-216774,0.022262813,1.270434399,Regular
82488,184016,0.277702426,-1.034204217,Regular
371766,-105262,1.000057623,-0.313207986,Regular
33010,233494,-1.432993639,-2.753005083,Regular
101146,165358,0.528099811,-0.786705555,Regular
34629,231875,1.053154538,2.399709243,Regular
259110,7394,-0.083534359,-1.400206331,Regular
194273,72231,0.502317402,-0.814562088,Regular
350279,-83775,0.672650128,-0.637954693,Regular
443443,-176939,-1.174238656,0.507012124,Regular
28108,238396,-0.844081371,0.515492624,Regular
293326,-26822,-0.725771452,1.138005562,Regular
70606,195898,-0.186387933,1.158778751,Regular
484775,-218271,0.094985055,-1.209250882,Regular
202695,63809,0.894311258,-0.424741184,Regular
9603,256901,-0.486144088,1.285720135,Regular
427361,-160857,-0.617274302,0.889323974,Regular
517240,-250736,0.950677717,-0.351271242,Regular
408513,-142009,1.681897242,0.363097099,Regular
492865,-226361,-1.179936205,0.2300194,Regular
362528,-96024,2.626172494,4.26048133,Regular
416017,-149513,-0.758457252,0.885734383,Regular
117914,148590,-1.094254138,-0.371895454,Regular
285207,-18703,-0.178255934,-1.485568988,Regular
7406,259098,-0.149385469,1.804199581,Regular
360495,-93991,-0.165895177,-1.479900912,Regular
15083,251421,-0.269177256,-1.592777417,Regular
27254,239250,0.48329891,1.73224106,Regular
232145,34359,-0.393990201,1.012629738,Regular
12939,253565,-1.203764273,0.401618269,Local (Anomaly)
32317,234187,-1.20402168,0.400485216,Local (Anomaly)
33365,233139,-4.284994475,-1.556221678,Global (Anomaly)
34058,232446,-1.20395072,0.40069359,Local (Anomaly)
34059,232445,-1.204165304,0.400683306,Local (Anomaly)
35691,230813,-4.285252671,-1.556500549,Global (Anomaly)
35944,230560,-4.285256068,-1.55649957,Global (Anomaly)
41925,224579,-4.285335325,-1.556475863,Global (Anomaly)
43399,223105,-1.204297289,0.40057252,Local (Anomaly)
52048,214456,-4.285469577,-1.556435937,Global (Anomaly)
71036,195468,-4.285721298,-1.556360859,Global (Anomaly)
88224,178280,-4.285949262,-1.556292948,Global (Anomaly)
90831,175673,-4.285983785,-1.556282599,Global (Anomaly)
91688,174816,-4.285995164,-1.556279244,Global (Anomaly)
93972,172532,-4.286025373,-1.55627015,Global (Anomaly)
97954,168550,-1.204966746,0.400700373,Local (Anomaly)
102552,163952,-4.286146986,-1.556239374,Global (Anomaly)
107062,159442,-4.286199146,-1.556218599,Global (Anomaly)
113179,153325,-4.28628015,-1.556194355,Global (Anomaly)
119338,147166,-4.286361947,-1.556170104,Global (Anomaly)
